test_id,is_female
199,0.255925983190537
200,0.745354175567627
201,0.0299393832683563
202,0.990078330039978
203,0.883617520332336
204,0.0788883715867996
205,0.955801784992218
206,0.973030865192413
207,0.0571300126612186
208,0.984056830406189
209,0.981741607189178
210,0.978604674339294
211,0.739575386047363
212,0.0532729737460613
213,0.981152176856995
214,0.995220720767975
215,0.627544403076172
216,0.965709745883942
217,0.989523947238922
218,0.0974010229110718
219,0.0360686704516411
220,0.0219016317278147
221,0.118620686233044
222,0.0186451785266399
223,0.329755127429962
224,0.970293700695038
225,0.0836145430803299
226,0.653627574443817
227,0.0700905621051788
228,0.0191192477941513
229,0.950655817985535
230,0.35027140378952
231,0.979068517684937
232,0.07525385171175
233,0.893590807914734
234,0.0255349576473236
235,0.0200549140572548
236,0.257952749729157
237,0.994681775569916
238,0.0164374727755785
239,0.0219665318727493
240,0.436498075723648
241,0.915724992752075
242,0.207123428583145
243,0.670254290103912
244,0.731704831123352
245,0.887569010257721
246,0.124680534005165
247,0.0110388984903693
248,0.991137027740479
249,0.378582745790482
250,0.12911981344223
251,0.604526877403259
252,0.691006541252136
253,0.975908517837524
254,0.0448493100702763
255,0.00708410516381264
256,0.949562191963196
257,0.113490208983421
258,0.0156706124544144
259,0.991201162338257
260,0.00858854688704014
261,0.741150081157684
262,0.431113302707672
263,0.952937543392181
264,0.990552663803101
265,0.21403580904007
266,0.598278343677521
267,0.593799531459808
268,0.109263978898525
269,0.98711895942688
270,0.994351744651794
271,0.8180872797966
272,0.963825941085815
273,0.986874759197235
274,0.248678341507912
275,0.667484819889069
276,0.0769908055663109
277,0.277757436037064
278,0.990465879440308
279,0.992368757724762
280,0.052615649998188
281,0.0409414507448673
282,0.986148834228516
283,0.178822353482246
284,0.0520143918693066
285,0.034747127443552
286,0.0138875935226679
287,0.452029168605804
288,0.0118716489523649
289,0.990708827972412
290,0.953335404396057
291,0.976381838321686
292,0.0686467662453651
293,0.0257468074560165
294,0.0346796624362469
295,0.66771137714386
296,0.0738313868641853
297,0.0574698746204376
298,0.0159974936395884
299,0.0174465235322714
300,0.104832023382187
301,0.980858504772186
302,0.969832837581635
303,0.244752675294876
304,0.991025328636169
305,0.0184585060924292
306,0.990176618099213
307,0.407878309488297
308,0.015618740580976
309,0.41969832777977
310,0.0160072240978479
311,0.0781121030449867
312,0.19013375043869
313,0.990260779857635
314,0.263185918331146
315,0.884471237659454
316,0.417746245861053
317,0.99212920665741
318,0.995693266391754
319,0.989423215389252
320,0.233455136418343
321,0.993223428726196
322,0.991633772850037
323,0.985241711139679
324,0.786083698272705
325,0.127590790390968
326,0.993028581142426
327,0.804598808288574
328,0.86003178358078
329,0.989393711090088
330,0.0350568629801273
331,0.791243970394135
332,0.279940992593765
333,0.957670986652374
334,0.4452183842659
335,0.011027654632926
336,0.974982500076294
337,0.99010568857193
338,0.0366783253848553
339,0.0464919246733189
340,0.989382266998291
341,0.955948114395142
342,0.941908538341522
343,0.944837689399719
344,0.991509199142456
345,0.117400452494621
346,0.696931183338165
347,0.378662675619125
348,0.12395728379488
349,0.314418971538544
350,0.924576818943024
351,0.0145766455680132
352,0.050393920391798
353,0.0238810312002897
354,0.987521708011627
355,0.802255153656006
356,0.347346752882004
357,0.991549253463745
358,0.00972585380077362
359,0.0841159224510193
360,0.975573003292084
361,0.901408076286316
362,0.970782577991486
363,0.991298198699951
364,0.993499755859375
365,0.920111119747162
366,0.993005871772766
367,0.855599403381348
368,0.985377490520477
369,0.0162665694952011
370,0.953868329524994
371,0.0472469441592693
372,0.0424565449357033
373,0.410184592008591
374,0.935345411300659
375,0.0885397866368294
376,0.547598898410797
377,0.0284193530678749
378,0.211051046848297
379,0.449869364500046
380,0.862915694713593
381,0.892328500747681
382,0.987094938755035
383,0.0784754902124405
384,0.0127264885231853
385,0.0304317474365234
386,0.985244512557983
387,0.983649253845215
388,0.978932678699493
389,0.408020675182343
390,0.0143067929893732
391,0.0509097538888454
392,0.344078660011292
393,0.00830129627138376
394,0.978177547454834
395,0.986762583255768
396,0.0113832438364625
397,0.0121677173301578
398,0.992059946060181
399,0.154043465852737
400,0.984237253665924
401,0.0198539756238461
402,0.99411016702652
403,0.0195874478667974
404,0.254218488931656
405,0.0128491325303912
406,0.0443321652710438
407,0.990971446037292
408,0.977035641670227
409,0.0102155758067966
410,0.985803365707397
411,0.0101316832005978
412,0.706393003463745
413,0.00942299515008926
414,0.027159133926034
415,0.990463614463806
416,0.017401272431016
417,0.0345427766442299
418,0.995543301105499
419,0.0391665101051331
420,0.605362415313721
421,0.988652765750885
422,0.968515276908875
423,0.130457848310471
424,0.98880660533905
425,0.975673913955688
426,0.988164782524109
427,0.993181645870209
428,0.364833772182465
429,0.214544296264648
430,0.772552728652954
431,0.52274227142334
432,0.808167338371277
433,0.109942637383938
434,0.0606880225241184
435,0.985848069190979
436,0.77802175283432
437,0.990561306476593
438,0.983031630516052
439,0.982022941112518
440,0.161135077476501
441,0.0188527274876833
442,0.141059890389442
443,0.15744985640049
444,0.966740548610687
445,0.0186268258839846
446,0.761699318885803
447,0.0554767474532127
448,0.605113983154297
449,0.911478996276855
450,0.0297905839979649
451,0.029004517942667
452,0.990575194358826
453,0.900209426879883
454,0.0750299394130707
455,0.8006272315979
456,0.993952095508575
457,0.994339406490326
458,0.403678297996521
459,0.991795599460602
460,0.965386152267456
461,0.732702553272247
462,0.0218051820993423
463,0.983958899974823
464,0.224019512534142
465,0.984720349311829
466,0.024773770943284
467,0.98364269733429
468,0.993600785732269
469,0.0273990593850613
470,0.0353636182844639
471,0.6875079870224
472,0.986665010452271
473,0.214016065001488
474,0.78717178106308
475,0.992018401622772
476,0.995010018348694
477,0.047027014195919
478,0.512962996959686
479,0.263633221387863
480,0.878490030765533
481,0.992181539535522
482,0.0132250552996993
483,0.993670701980591
484,0.0201981347054243
485,0.0213014725595713
486,0.97920036315918
487,0.419660419225693
488,0.992879092693329
489,0.991922914981842
490,0.978952288627625
491,0.99128270149231
492,0.996881008148193
493,0.0694954171776772
494,0.553866267204285
495,0.990918517112732
496,0.15562815964222
497,0.989011406898499
498,0.970984816551208
499,0.287873238325119
500,0.977375864982605
501,0.242037206888199
502,0.250202029943466
503,0.760665416717529
504,0.207514747977257
505,0.012052059173584
506,0.689579665660858
507,0.979471385478973
508,0.328035950660706
509,0.98289942741394
510,0.993958711624146
511,0.0111111458390951
512,0.0508453138172627
513,0.990817427635193
514,0.939051568508148
515,0.938676774501801
516,0.989377558231354
517,0.914806365966797
518,0.990425765514374
519,0.917513132095337
520,0.981564939022064
521,0.0221390258520842
522,0.987716734409332
523,0.0213357768952847
524,0.994068741798401
525,0.0414778254926205
526,0.0209023542702198
527,0.976813852787018
528,0.0198805704712868
529,0.958275079727173
530,0.175358265638351
531,0.729913234710693
532,0.089147299528122
533,0.0223568845540285
534,0.204119563102722
535,0.017418384552002
536,0.0269058477133513
537,0.995041966438293
538,0.794625759124756
539,0.0424560122191906
540,0.391633659601212
541,0.992039799690247
542,0.930724203586578
543,0.0437322594225407
544,0.00819154269993305
545,0.453032553195953
546,0.946569323539734
547,0.0360799953341484
548,0.0349442549049854
549,0.586112260818481
550,0.954465329647064
551,0.102137677371502
552,0.0123276207596064
553,0.993427395820618
554,0.00988735910505056
555,0.989122569561005
556,0.98879063129425
557,0.978660941123962
558,0.024096405133605
559,0.0133195128291845
560,0.9888556599617
561,0.0279700215905905
562,0.982232928276062
563,0.981782972812653
564,0.929652094841003
565,0.00962906330823898
566,0.0240006949752569
567,0.989690065383911
568,0.985915541648865
569,0.985394835472107
570,0.99493533372879
571,0.0263059344142675
572,0.459630608558655
573,0.972338914871216
574,0.991443455219269
575,0.985861659049988
576,0.988682568073273
577,0.834280908107758
578,0.0835403278470039
579,0.995684266090393
580,0.991713166236877
581,0.992906808853149
582,0.0148691795766354
583,0.988885521888733
584,0.99114054441452
585,0.834210395812988
586,0.969469487667084
587,0.0232173856347799
588,0.028460493311286
589,0.581277012825012
590,0.992761433124542
591,0.0911103636026382
592,0.901923954486847
593,0.501759052276611
594,0.263991981744766
595,0.986787557601929
596,0.0106011433526874
597,0.985213935375214
598,0.384677946567535
599,0.133817315101624
600,0.0135704698041081
601,0.115217559039593
602,0.428382903337479
603,0.1095160394907
604,0.992591142654419
605,0.0168347302824259
606,0.11549885571003
607,0.385815680027008
608,0.020449586212635
609,0.886042177677155
610,0.58989816904068
611,0.00994104519486427
612,0.526426255702972
613,0.0778176188468933
614,0.922265112400055
615,0.0141074899584055
616,0.995927512645721
617,0.993152856826782
618,0.980680525302887
619,0.229500159621239
620,0.971557915210724
621,0.0841145291924477
622,0.148437291383743
623,0.0236223638057709
624,0.448499441146851
625,0.991103887557983
626,0.0326229631900787
627,0.108876675367355
628,0.0195609889924526
629,0.0333373919129372
630,0.989116847515106
631,0.980984330177307
632,0.987030565738678
633,0.01943589001894
634,0.0463338680565357
635,0.96736341714859
636,0.994698405265808
637,0.00906941667199135
638,0.0205797385424376
639,0.97804868221283
640,0.987341105937958
641,0.974869847297668
642,0.820027232170105
643,0.0568264760077
644,0.985387444496155
645,0.133060663938522
646,0.0134464791044593
647,0.960433542728424
648,0.0169974081218243
649,0.938664495944977
650,0.343989342451096
651,0.229341745376587
652,0.953560173511505
653,0.0230330191552639
654,0.0163175724446774
655,0.0145010929554701
656,0.0258458834141493
657,0.9820756316185
658,0.991517961025238
659,0.0148953683674335
660,0.994769871234894
661,0.0105932736769319
662,0.0307301599532366
663,0.0131724644452333
664,0.0343440733850002
665,0.961508750915527
666,0.229300186038017
667,0.982230246067047
668,0.161036819219589
669,0.987649500370026
670,0.00724448310211301
671,0.0222321134060621
672,0.908847332000732
673,0.0233414899557829
674,0.98958694934845
675,0.389261186122894
676,0.0126463482156396
677,0.981199145317078
678,0.906740605831146
679,0.444721192121506
680,0.987717747688293
681,0.984212338924408
682,0.776933968067169
683,0.317712813615799
684,0.0544261373579502
685,0.0107046645134687
686,0.0271188877522945
687,0.448278844356537
688,0.980266869068146
689,0.991828501224518
690,0.992370247840881
691,0.0973012819886208
692,0.99119371175766
693,0.98996239900589
694,0.676939010620117
695,0.0288643836975098
696,0.993521273136139
697,0.979703485965729
698,0.0402272716164589
699,0.869545042514801
700,0.931874573230743
701,0.991740226745605
702,0.0113758519291878
703,0.0288820527493954
704,0.93676483631134
705,0.225308939814568
706,0.993941307067871
707,0.921626031398773
708,0.981927990913391
709,0.0244464129209518
710,0.960444509983063
711,0.183763653039932
712,0.490585923194885
713,0.21993713080883
714,0.0324492864310741
715,0.0315865539014339
716,0.981138229370117
717,0.693002223968506
718,0.945477068424225
719,0.0164171028882265
720,0.988418638706207
721,0.331811428070068
722,0.967343688011169
723,0.980529129505157
724,0.454834848642349
725,0.800289630889893
726,0.981763780117035
727,0.140639469027519
728,0.991158545017242
729,0.0402162298560143
730,0.0276579950004816
731,0.0464310422539711
732,0.981246650218964
733,0.0103310085833073
734,0.979011237621307
735,0.979739367961884
736,0.0778181850910187
737,0.822716057300568
738,0.0314007550477982
739,0.0188317056745291
740,0.991961419582367
741,0.992862403392792
742,0.0154766030609608
743,0.20021978020668
744,0.558041930198669
745,0.987222373485565
746,0.57395476102829
747,0.989154994487762
748,0.987569749355316
749,0.992004454135895
750,0.989170372486115
751,0.891374886035919
752,0.061018593609333
753,0.0323398262262344
754,0.979033648967743
755,0.47052001953125
756,0.0438860841095448
757,0.540386259555817
758,0.112619154155254
759,0.114382989704609
760,0.721699178218842
761,0.784395933151245
762,0.00587521679699421
763,0.0216283313930035
764,0.915932774543762
765,0.940056443214417
766,0.0297816209495068
767,0.987083435058594
768,0.976765215396881
769,0.549738764762878
770,0.979255497455597
771,0.0133408363908529
772,0.982204496860504
773,0.974128127098083
774,0.994222342967987
775,0.162558048963547
776,0.159310981631279
777,0.992465972900391
778,0.0458306446671486
779,0.989833235740662
780,0.266449302434921
781,0.990637362003326
782,0.544111549854279
783,0.990837633609772
784,0.9927778840065
785,0.0185595229268074
786,0.0770317763090134
787,0.941330671310425
788,0.988107979297638
789,0.674321949481964
790,0.966920435428619
791,0.13284295797348
792,0.986610889434814
793,0.0145613662898541
794,0.974675476551056
795,0.0425911359488964
796,0.0326525531709194
797,0.991752088069916
798,0.97805392742157
799,0.810764729976654
800,0.995088994503021
801,0.994423925876617
802,0.848188936710358
803,0.0448527745902538
804,0.986089825630188
805,0.274304151535034
806,0.825324237346649
807,0.114980630576611
808,0.0220894459635019
809,0.0894275903701782
810,0.443184733390808
811,0.794518172740936
812,0.0330201797187328
813,0.697568953037262
814,0.985444605350494
815,0.906301021575928
816,0.209023088216782
817,0.0851372182369232
818,0.0283666364848614
819,0.126800447702408
820,0.980411291122437
821,0.939183235168457
822,0.0205984283238649
823,0.0169299133121967
824,0.265293508768082
825,0.0149059724062681
826,0.0203047692775726
827,0.992817640304565
828,0.992502927780151
829,0.566556215286255
830,0.986670434474945
831,0.992732584476471
832,0.98950469493866
833,0.75536322593689
834,0.0393957570195198
835,0.992328226566315
836,0.121309876441956
837,0.0500123351812363
838,0.202111169695854
839,0.994908273220062
840,0.0384466126561165
841,0.992694854736328
842,0.0557645447552204
843,0.0949831455945969
844,0.0338730253279209
845,0.937387466430664
846,0.750315010547638
847,0.0243010092526674
848,0.987978577613831
849,0.0317819528281689
850,0.949837982654572
851,0.988966286182404
852,0.99071079492569
853,0.914950251579285
854,0.579192101955414
855,0.016382435336709
856,0.089618019759655
857,0.0136114852502942
858,0.0119796637445688
859,0.989739239215851
860,0.960728108882904
861,0.588141441345215
862,0.98601633310318
863,0.0178697071969509
864,0.984412848949432
865,0.979535043239594
866,0.172971472144127
867,0.939987361431122
868,0.186820194125175
869,0.991549372673035
870,0.946190714836121
871,0.993733584880829
872,0.897704899311066
873,0.984709799289703
874,0.396244257688522
875,0.0739333778619766
876,0.490547984838486
877,0.984553456306458
878,0.041696809232235
879,0.978634834289551
880,0.994553089141846
881,0.852656900882721
882,0.995168745517731
883,0.798195779323578
884,0.024128271266818
885,0.994204580783844
886,0.851221978664398
887,0.150536775588989
888,0.0208273883908987
889,0.0353418253362179
890,0.993402779102325
891,0.989970505237579
892,0.988238155841827
893,0.0328842289745808
894,0.986791253089905
895,0.992311418056488
896,0.147194802761078
897,0.0978878811001778
898,0.104282543063164
899,0.96936708688736
900,0.0364604741334915
901,0.993103504180908
902,0.0394133627414703
903,0.0268810335546732
904,0.021110899746418
905,0.0915833562612534
906,0.915084004402161
907,0.98455274105072
908,0.868907988071442
909,0.61012613773346
910,0.994231343269348
911,0.0400071404874325
912,0.990581214427948
913,0.920112013816833
914,0.992328822612762
915,0.554587781429291
916,0.989872694015503
917,0.993559062480927
918,0.943817257881165
919,0.401970148086548
920,0.97337532043457
921,0.0117687992751598
922,0.988988697528839
923,0.0158522333949804
924,0.0874632969498634
925,0.00943375378847122
926,0.537026286125183
927,0.0150704765692353
928,0.00897325947880745
929,0.992715656757355
930,0.0234218314290047
931,0.994120061397552
932,0.107160158455372
933,0.957908987998962
934,0.0232168082147837
935,0.995724558830261
936,0.0688229128718376
937,0.128383696079254
938,0.0309516564011574
939,0.979334115982056
940,0.976476967334747
941,0.0538685843348503
942,0.989318907260895
943,0.797222793102264
944,0.446925193071365
945,0.0172593500465155
946,0.991549611091614
947,0.50376033782959
948,0.589344382286072
949,0.017949340865016
950,0.984903693199158
951,0.980100512504578
952,0.955903112888336
953,0.976074516773224
954,0.97558730840683
955,0.926833927631378
956,0.520681798458099
957,0.0156690608710051
958,0.0145745221525431
959,0.103077232837677
960,0.992093503475189
961,0.555344164371491
962,0.974424481391907
963,0.559259951114655
964,0.992049396038055
965,0.986137330532074
966,0.984597265720367
967,0.397309482097626
968,0.184448525309563
969,0.03177360445261
970,0.0289012696594
971,0.276751548051834
972,0.189587250351906
973,0.407446026802063
974,0.469921797513962
975,0.113647855818272
976,0.983414471149445
977,0.990170419216156
978,0.0155116999521852
979,0.911414802074432
980,0.85760498046875
981,0.0323754027485847
982,0.63140594959259
983,0.968618452548981
984,0.341141581535339
985,0.0417408533394337
986,0.984011352062225
987,0.0716146528720856
988,0.970743596553802
989,0.994636952877045
990,0.211127936840057
991,0.990714430809021
992,0.413955479860306
993,0.854267954826355
994,0.569439470767975
995,0.359130829572678
996,0.103069819509983
997,0.995243012905121
998,0.996737658977509
999,0.0574149750173092
1000,0.909658253192902
1001,0.992801547050476
1002,0.988735616207123
1003,0.29741781949997
1004,0.128644794225693
1005,0.96117901802063
1006,0.0814679637551308
1007,0.968196094036102
1008,0.100655198097229
1009,0.992908954620361
1010,0.758151769638062
1011,0.0662931203842163
1012,0.530428826808929
1013,0.977266252040863
1014,0.0259667988866568
1015,0.979950428009033
1016,0.028586857020855
1017,0.0741725414991379
1018,0.494651556015015
1019,0.987826883792877
1020,0.0425419993698597
1021,0.99230945110321
1022,0.985046863555908
1023,0.103023283183575
1024,0.0358232371509075
1025,0.0102502712979913
1026,0.992496728897095
1027,0.0255544353276491
1028,0.986244976520538
1029,0.981872975826263
1030,0.953518331050873
1031,0.168179824948311
1032,0.0290371831506491
1033,0.757457613945007
1034,0.00915300194174051
1035,0.9896360039711
1036,0.946901381015778
1037,0.994973540306091
1038,0.256265848875046
1039,0.919444680213928
1040,0.989642918109894
1041,0.992667734622955
1042,0.0100910486653447
1043,0.822232306003571
1044,0.989915728569031
1045,0.0120830358937383
1046,0.989018201828003
1047,0.0716157928109169
1048,0.991824984550476
1049,0.0275626946240664
1050,0.982889235019684
1051,0.992888808250427
1052,0.0128014096990228
1053,0.993632256984711
1054,0.988078534603119
1055,0.0430237017571926
1056,0.379284560680389
1057,0.776278495788574
1058,0.978468954563141
1059,0.493593513965607
1060,0.0114698512479663
1061,0.990501165390015
1062,0.992806315422058
1063,0.915245831012726
1064,0.0497975945472717
1065,0.662715911865234
1066,0.0179322268813849
1067,0.299733966588974
1068,0.00994027033448219
1069,0.0254970714449883
1070,0.0187105797231197
1071,0.984439074993134
1072,0.0753839164972305
1073,0.902595400810242
1074,0.91990327835083
1075,0.851961433887482
1076,0.783014416694641
1077,0.47412845492363
1078,0.990375936031342
1079,0.1173375248909
1080,0.0287639256566763
1081,0.592770397663117
1082,0.060708113014698
1083,0.993619501590729
1084,0.989485085010529
1085,0.165420666337013
1086,0.012955030426383
1087,0.133026614785194
1088,0.992868363857269
1089,0.416376024484634
1090,0.0483662076294422
1091,0.126884624361992
1092,0.0118262870237231
1093,0.394100308418274
1094,0.502505123615265
1095,0.989153325557709
1096,0.0420638658106327
1097,0.363414645195007
1098,0.124446913599968
1099,0.986970782279968
1100,0.979445517063141
1101,0.0768409371376038
1102,0.888576209545136
1103,0.336616307497025
1104,0.411225348711014
1105,0.990051209926605
1106,0.992721498012543
1107,0.630332291126251
1108,0.977970242500305
1109,0.0137923490256071
1110,0.888154923915863
1111,0.00596429314464331
1112,0.449180513620377
1113,0.0770525485277176
1114,0.988933801651001
1115,0.982897460460663
1116,0.592782318592072
1117,0.99303811788559
1118,0.993263304233551
1119,0.968184292316437
1120,0.010186149738729
1121,0.991844594478607
1122,0.992177784442902
1123,0.933943092823029
1124,0.988665342330933
1125,0.384897768497467
1126,0.990753054618835
1127,0.0232249945402145
1128,0.0312964245676994
1129,0.99365621805191
1130,0.0139615712687373
1131,0.0162666607648134
1132,0.991092622280121
1133,0.0636386871337891
1134,0.993446290493011
1135,0.628469347953796
1136,0.982736110687256
1137,0.993229031562805
1138,0.863540887832642
1139,0.0238063056021929
1140,0.0532576367259026
1141,0.985521793365479
1142,0.825029969215393
1143,0.0219244360923767
1144,0.011753142811358
1145,0.98683899641037
1146,0.98845100402832
1147,0.992206156253815
1148,0.0552416145801544
1149,0.0244624484330416
1150,0.988992750644684
1151,0.093617171049118
1152,0.436814695596695
1153,0.731827855110169
1154,0.953757166862488
1155,0.192650198936462
1156,0.120112955570221
1157,0.0886484608054161
1158,0.99151223897934
1159,0.987718462944031
1160,0.0716004818677902
1161,0.164097145199776
1162,0.976293861865997
1163,0.98438173532486
1164,0.993217527866364
1165,0.023796821013093
1166,0.126749977469444
1167,0.780500531196594
1168,0.226146265864372
1169,0.992033064365387
1170,0.731966018676758
1171,0.991251409053802
1172,0.637342870235443
1173,0.598347544670105
1174,0.281562566757202
1175,0.968457698822021
1176,0.0152222085744143
1177,0.258285522460938
1178,0.995935678482056
1179,0.995728313922882
1180,0.535360395908356
1181,0.99025970697403
1182,0.988156974315643
1183,0.0365810692310333
1184,0.0340821631252766
1185,0.929922103881836
1186,0.983546495437622
1187,0.993017911911011
1188,0.266225039958954
1189,0.994984149932861
1190,0.0430398434400558
1191,0.991961061954498
1192,0.719316184520721
1193,0.984138667583466
1194,0.98067319393158
1195,0.462487637996674
1196,0.128717556595802
1197,0.846558749675751
1198,0.00967950001358986
1199,0.7392737865448
1200,0.991363048553467
1201,0.732128500938416
1202,0.949757218360901
1203,0.85954076051712
1204,0.549549043178558
1205,0.044806681573391
1206,0.0209546480327845
1207,0.0258035510778427
1208,0.158644407987595
1209,0.088999904692173
1210,0.0256500355899334
1211,0.416393876075745
1212,0.0185783412307501
1213,0.995466113090515
1214,0.112240441143513
1215,0.957537829875946
1216,0.625191450119019
1217,0.643697023391724
1218,0.987655341625214
1219,0.0295244809240103
1220,0.0656845942139626
1221,0.987860858440399
1222,0.0160133838653564
1223,0.146334677934647
1224,0.99176424741745
1225,0.235482811927795
1226,0.518988072872162
1227,0.52302211523056
1228,0.988693654537201
1229,0.0173016842454672
1230,0.992031455039978
1231,0.337016880512238
1232,0.832394778728485
1233,0.0666879713535309
1234,0.014991014264524
1235,0.600843369960785
1236,0.991842150688171
1237,0.985291242599487
1238,0.450801312923431
1239,0.0165802892297506
1240,0.962780237197876
1241,0.0839862152934074
1242,0.969480693340302
1243,0.0232411660254002
1244,0.989651203155518
1245,0.995126485824585
1246,0.975484073162079
1247,0.0144409276545048
1248,0.0631214901804924
1249,0.722172796726227
1250,0.963795185089111
1251,0.974599540233612
1252,0.153074368834496
1253,0.00944489147514105
1254,0.995630621910095
1255,0.994999885559082
1256,0.870902180671692
1257,0.0165749955922365
1258,0.937673509120941
1259,0.861287891864777
1260,0.169442802667618
1261,0.114011563360691
1262,0.757840514183044
1263,0.983503341674805
1264,0.975463211536407
1265,0.0294334553182125
1266,0.630332767963409
1267,0.808385252952576
1268,0.988675713539124
1269,0.995370924472809
1270,0.229875311255455
1271,0.975157141685486
1272,0.466316252946854
1273,0.9785196185112
1274,0.170145601034164
1275,0.340700328350067
1276,0.163597241044045
1277,0.591749727725983
1278,0.976540267467499
1279,0.0122390845790505
1280,0.9580437541008
1281,0.14403024315834
1282,0.753780484199524
1283,0.0121880862861872
1284,0.283087968826294
1285,0.968864500522614
1286,0.346252053976059
1287,0.12676128745079
1288,0.14002351462841
1289,0.0592941641807556
1290,0.383659720420837
1291,0.027774766087532
1292,0.0266639515757561
1293,0.992734789848328
1294,0.0281812716275454
1295,0.994057893753052
1296,0.513442695140839
1297,0.987214207649231
1298,0.990633010864258
1299,0.111630938947201
1300,0.946189880371094
1301,0.926313817501068
1302,0.266019999980927
1303,0.986443638801575
1304,0.841443538665772
1305,0.993505954742432
1306,0.0288204606622458
1307,0.992479562759399
1308,0.973114848136902
1309,0.568390965461731
1310,0.206551924347878
1311,0.227053582668304
1312,0.993406891822815
1313,0.353656023740768
1314,0.0398798435926437
1315,0.742183029651642
1316,0.983583509922028
1317,0.0144084030762315
1318,0.0159853752702475
1319,0.0345514602959156
1320,0.992198407649994
1321,0.029162559658289
1322,0.980566143989563
1323,0.992835700511932
1324,0.191057354211807
1325,0.99417370557785
1326,0.987424194812775
1327,0.00918599124997854
1328,0.0239478927105665
1329,0.216806769371033
1330,0.986024081707001
